ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Z_CostContact,Z_Revenue,Response,Children,Customer_Age,Loyalty_Score,Eco_Friendly_Score,Recency_Score,Spending_Ratio,Income_Category
2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,3,11,0,1,43,13,36.87,86,0.01,Low
2747,1988,Doctorate,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,3,11,0,0,37,19,339.11,90,0.03,Medium
3010,1989,Graduate,Together,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,3,11,0,0,36,19,380.13,87,0.02,Medium
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,3,11,0,1,40,5,16.59,62,0.0,Low
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,3,11,0,1,57,20,16.07,23,0.01,Medium
1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,3,11,0,0,51,10,219.77,99,0.01,Medium
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,3,11,0,1,76,10,51.93,29,0.0,Low
8462,1978,Primary,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,3,11,0,1,47,4,14.17,52,0.0,Very Low
5558,1954,Doctorate,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,3,11,0,0,71,14,111.33,90,0.02,High
4619,1945,Doctorate,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,3,11,0,0,80,27,91.64,9,0.0,High
8780,1950,Doctorate,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,3,11,0,1,75,16,38.99,71,0.01,Low
10789,1964,Doctorate,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,3,11,0,2,61,5,3.27,13,0.0,Low
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,3,11,0,0,42,4,11.85,16,0.0,Very Low
5896,1987,Graduate,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,3,11,0,0,38,14,23.3,94,0.01,Medium
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,3,11,0,1,54,6,3.62,77,0.0,Very Low
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,3,11,0,1,57,12,0.67,20,0.01,Low
544,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,3,11,0,0,71,13,179.75,51,0.02,Medium
17,1971,Doctorate,Married,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,3,11,0,1,54,24,111.51,81,0.02,Medium
10680,1986,Graduation,Together,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,3,11,0,1,39,6,1.33,71,0.0,Low
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,3,11,0,0,66,4,4.73,36,0.0,Low
5623,1980,Graduate,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,3,11,0,1,45,4,8.48,95,0.0,Low
5832,1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,3,11,0,0,65,21,423.5,32,0.01,High
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,3,11,0,1,55,20,135.75,32,0.02,Medium
6417,1971,Graduate,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,3,11,0,0,54,23,334.59,85,0.02,Medium
5831,1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,3,11,1,1,58,15,148.19,93,0.02,Medium
7101,1963,Doctorate,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,3,11,0,1,62,25,2.63,24,0.02,Low
10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,3,11,1,1,57,16,4.44,44,0.01,Low
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,3,11,0,0,35,5,6.23,15,0.0,Very Low
4385,1981,Doctorate,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,3,11,0,1,44,6,1.22,82,0.0,Low
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,3,11,0,0,49,7,94.56,27,0.01,Very Low
10686,1965,Doctorate,Together,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,3,11,0,2,60,3,0.15,72,0.0,Low
2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,3,11,0,1,48,5,11.85,7,0.0,Low
3283,1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,3,11,0,1,53,20,460.57,57,0.01,Medium
3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,3,11,1,0,69,22,108.61,84,0.02,High
4994,1943,Graduate,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,3,11,0,0,82,25,124.21,53,0.02,Medium
7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,3,11,0,2,66,27,316.99,48,0.01,Medium
3112,1977,Graduate,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,3,11,0,1,48,4,9.67,2,0.0,Very Low
10872,1969,Doctorate,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,3,11,0,1,56,17,1.67,65,0.02,Low
2181,1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,3,11,0,0,55,13,173.22,45,0.02,Medium
1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,3,11,1,0,68,18,155.76,42,0.02,Medium
1518,1965,Graduate,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,3,11,0,2,60,19,53.15,29,0.01,Medium
5734,1974,Doctorate,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,3,11,0,2,51,6,10.4,83,0.0,Medium
2878,1947,Doctorate,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,3,11,0,1,78,13,73.97,93,0.01,Medium
1458,1982,Graduate,Married,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,3,11,0,1,43,6,8.3,40,0.0,Very Low
7007,1968,Graduate,Married,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,3,11,0,2,57,6,8.6,47,0.0,Very Low
6200,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,3,11,0,1,74,21,261.52,50,0.01,Medium
1403,1975,2n Cycle,Together,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,3,11,0,2,50,4,10.82,40,0.0,Low
4827,1956,Doctorate,Single,54998.0,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,3,11,1,1,69,15,69.28,3,0.01,Low
6250,1949,Doctorate,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,3,11,1,1,76,21,35.11,62,0.01,Low
9291,1959,Graduate,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,3,11,0,1,66,3,4.15,25,0.0,Low
2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,3,11,0,1,52,5,11.08,48,0.0,Very Low
1139,1984,Doctorate,Married,73356.0,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,3,11,1,0,41,21,44.59,56,0.02,Medium
5138,1950,Graduation,Together,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,3,11,0,1,75,4,3.79,68,0.0,Very Low
5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,3,11,0,1,48,4,2.09,64,0.0,Very Low
10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,3,11,0,0,41,22,251.2,67,0.02,Medium
5015,1976,Graduate,Married,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,3,11,0,1,49,7,16.01,94,0.0,Low
10868,1951,Graduation,Widow,70792.0,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,3,11,0,0,74,17,138.69,82,0.02,Medium
10676,1982,Graduation,Married,63211.0,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,3,11,1,0,43,18,452.67,3,0.02,Medium
2495,1974,Graduate,Married,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,3,11,0,1,51,21,139.5,24,0.01,Medium
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,3,11,0,2,57,6,17.93,54,0.0,Low
9955,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,3,11,0,1,71,7,21.7,20,0.0,Low
6663,1940,Doctorate,Single,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,3,11,0,0,85,8,0.26,96,0.0,Low
2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,3,11,0,1,49,16,99.48,19,0.01,Low
3434,1951,Graduation,Single,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,3,11,0,0,74,18,187.8,60,0.02,Medium
7919,1976,Doctorate,Together,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,3,11,1,0,49,22,246.79,2,0.03,Medium
5626,1964,Doctorate,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,3,11,0,0,61,15,16.16,13,0.01,Medium
6428,1950,Doctorate,Widow,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,3,11,0,0,75,16,67.58,37,0.01,Medium
8514,1976,Graduation,Together,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,3,11,0,1,49,4,1.19,59,0.0,Very Low
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,3,11,0,1,69,13,96.19,55,0.01,Low
2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,3,11,1,0,35,27,190.89,60,0.02,High
7530,1950,Doctorate,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,3,11,0,2,75,7,13.25,48,0.0,Low
8925,1965,Graduate,Married,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,3,11,0,1,60,23,185.5,38,0.01,Medium
3009,1962,Doctorate,Widow,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,3,11,1,0,63,14,36.74,8,0.02,Medium
6355,1978,Graduation,Married,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,3,11,0,2,47,6,2.92,19,0.0,Low
3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,3,11,1,2,73,7,14.96,32,0.0,Low
1158,1966,Graduation,Divorced,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,3,11,0,1,59,7,2.96,27,0.0,Low
6203,1947,Graduation,Together,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,3,11,0,0,78,25,379.12,58,0.02,Medium
7165,1972,Graduation,Together,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,3,11,0,1,53,20,116.24,59,0.01,Medium
3595,1963,Graduation,Together,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,3,11,0,1,62,26,145.79,29,0.01,Medium
8537,1949,Graduation,Widow,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,3,11,1,0,76,20,236.41,60,0.02,Medium
4331,1978,Graduate,Together,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,3,11,0,0,47,20,77.99,41,0.02,Medium
6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,3,11,0,1,59,14,30.44,27,0.02,Low
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,3,11,0,1,42,4,0.33,28,0.0,Low
2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,3,11,1,2,54,12,70.82,8,0.01,Low
9507,1975,Graduation,Married,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,3,11,0,1,50,14,57.17,18,0.01,Low
8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,3,11,0,2,54,9,37.77,76,0.0,Low
10311,1969,Graduation,Married,4428.0,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,3,11,0,1,56,25,10.18,0,0.08,Very Low
5117,1963,2n Cycle,Married,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,3,11,0,0,62,16,344.01,32,0.02,Low
4867,1968,Doctorate,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,3,11,0,2,57,7,1.07,2,0.0,Low
9289,1979,Graduation,Married,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,3,11,1,1,46,5,3.63,16,0.0,Low
10913,1984,Graduate,Single,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,3,11,1,1,41,3,4.78,56,0.0,Low
3032,1984,Graduation,Married,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,3,11,0,1,41,8,77.16,97,0.01,Very Low
8524,1974,Doctorate,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,3,11,1,1,51,6,11.44,15,0.0,Very Low
3334,1951,Graduation,Married,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,3,11,0,0,74,21,384.39,35,0.02,High
4470,1962,Graduate,Married,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,3,11,0,1,63,7,6.5,3,0.0,Low
1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,3,11,0,2,50,14,21.0,49,0.01,Low
8619,1957,Graduation,Together,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,3,11,0,1,68,3,1.16,4,0.0,Very Low
10821,1978,Graduation,Married,57113.0,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,3,11,0,2,47,10,9.89,45,0.0,Low
4552,1991,Graduation,Married,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,3,11,0,0,34,11,29.21,37,0.01,Low
898,1986,Graduation,Married,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,3,11,0,1,39,7,35.27,39,0.01,Very Low
9797,1956,Graduation,Married,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,3,11,0,1,69,14,47.28,38,0.01,Low
10949,1963,Doctorate,Divorced,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,3,11,1,0,62,18,137.26,8,0.03,Medium
8212,1971,Graduate,Married,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,3,11,0,1,54,8,37.93,89,0.0,Low
6248,1947,Graduate,Single,91712.0,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,3,11,1,0,78,27,104.1,47,0.02,High
10164,1958,Graduation,Single,94472.0,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,3,11,0,1,67,15,136.38,75,0.02,High
4547,1960,Graduation,Together,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,3,11,0,2,65,4,5.07,86,0.0,Very Low
6815,1980,2n Cycle,Married,96547.0,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,3,11,1,0,45,21,90.7,4,0.01,High
4122,1975,Graduation,Married,79205.0,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,3,11,1,0,50,15,95.47,73,0.01,Medium
10841,1975,Doctorate,Together,56559.0,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,3,11,0,1,50,15,67.46,46,0.01,Low
5370,1973,Doctorate,Married,32644.0,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,3,11,0,1,52,14,13.56,38,0.01,Low
176,1980,2n Cycle,Single,67506.0,0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,3,11,0,1,45,11,97.08,73,0.0,Medium
4860,1970,Graduation,Single,24206.0,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,3,11,0,1,55,4,5.56,66,0.0,Very Low
10757,1967,Doctorate,Divorced,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,3,11,0,1,58,3,4.59,36,0.0,Very Low
4023,1970,Graduation,Married,22979.0,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,3,11,1,1,55,7,45.7,29,0.01,Very Low
6679,1966,Graduation,Single,33279.0,0,0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,3,11,0,0,59,3,6.11,29,0.0,Low
9923,1972,Graduate,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,3,11,0,2,53,6,0.59,6,0.0,Low
7181,1977,Graduation,Married,30368.0,0,1,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,3,11,0,1,48,5,0.88,97,0.0,Low
3599,1970,Graduation,Married,63684.0,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,3,11,0,1,55,20,248.45,61,0.02,Medium
405,1964,Graduation,Divorced,41638.0,0,1,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,3,11,0,1,61,13,1.95,68,0.01,Low
6870,1959,Doctorate,Divorced,68805.0,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,3,11,0,1,66,11,13.55,73,0.0,Medium
832,1966,Doctorate,Together,65814.0,0,1,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,3,11,0,1,59,20,38.85,90,0.01,Medium
2002,1958,Graduation,Divorced,71964.0,0,0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,3,11,0,0,67,16,183.85,81,0.03,Medium
3657,1986,Graduation,Single,39146.0,1,0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,3,11,0,1,39,8,9.82,1,0.0,Low
500,1977,Graduation,Together,96876.0,0,0,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2,3,11,1,0,48,23,185.89,79,0.02,High
1951,1981,Primary,Married,34445.0,0,0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,3,11,0,0,44,21,333.12,92,0.02,Low
3262,1958,Graduation,Single,68281.0,0,0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,3,11,1,0,67,24,263.84,31,0.02,Medium
4102,1975,2n Cycle,Married,37284.0,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,3,11,0,2,50,3,2.81,46,0.0,Low
7042,1983,Graduation,Married,36790.0,0,0,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,3,11,1,0,42,5,16.52,14,0.0,Low
10598,1967,Graduation,Together,27943.0,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,3,11,0,2,58,5,3.73,89,0.0,Very Low
255,1951,Graduation,Divorced,22263.0,1,1,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,3,11,0,2,74,4,0.07,31,0.0,Very Low
2375,1972,Graduation,Together,30261.0,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,3,11,0,3,53,3,1.19,75,0.0,Low
9829,1978,Graduation,Together,28587.0,1,0,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6,3,11,0,1,47,6,14.36,42,0.0,Very Low
6214,1982,Graduate,Married,43815.0,1,0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,3,11,0,1,43,5,24.21,53,0.0,Low
4954,1956,Graduation,Married,48195.0,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,3,11,0,2,69,11,69.25,53,0.01,Low
7861,1952,Graduate,Married,77027.0,0,1,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,3,11,0,1,73,17,131.96,23,0.02,Medium
4837,1965,Doctorate,Married,71322.0,0,1,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,3,11,0,1,60,26,111.5,57,0.02,Medium
9423,1979,Graduate,Married,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,3,11,0,1,46,6,9.03,49,0.0,Low
4198,1965,Graduation,Together,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,3,11,0,2,60,3,3.44,6,0.0,Very Low
153,1953,Graduation,Divorced,23272.0,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,3,11,0,0,72,4,7.69,29,0.0,Very Low
9323,1949,Graduate,Together,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,3,11,1,1,76,22,46.99,5,0.02,Low
10001,1985,2n Cycle,Together,7500.0,1,0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,3,11,0,1,40,6,41.9,98,0.01,Very Low
3945,1947,Doctorate,Widow,68117.0,0,1,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,3,11,1,1,78,23,101.63,80,0.01,Medium
3799,1955,Graduation,Married,67225.0,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,3,11,0,1,70,20,93.46,4,0.01,Medium
8625,1976,Graduation,Married,17649.0,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,3,11,0,1,49,6,4.52,70,0.0,Very Low
3491,1975,Graduation,Together,55914.0,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,3,11,0,1,50,25,190.95,32,0.02,Low
983,1984,Graduation,Married,40059.0,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,3,11,0,1,41,11,70.34,82,0.01,Low
9119,1950,Graduation,Together,60905.0,0,1,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,3,11,0,1,75,13,49.68,27,0.01,Medium
4786,1977,Graduation,Married,75330.0,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,3,11,0,2,48,25,212.45,94,0.01,Medium
5872,1951,Graduation,Single,60689.0,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,3,11,0,1,74,18,202.6,23,0.01,Medium
6568,1984,Graduation,Married,38680.0,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,3,11,0,1,41,5,6.0,97,0.0,Low
5628,1982,Graduation,Together,61416.0,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,3,11,0,0,43,23,380.5,25,0.03,Medium
5631,1991,Graduation,Single,49767.0,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,3,11,0,0,34,17,126.3,92,0.01,Low
4974,1970,Graduation,Single,83273.0,1,2,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,3,11,0,3,55,19,239.27,98,0.02,Medium
8416,1981,Graduation,Married,29009.0,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,3,11,0,1,44,5,16.22,19,0.0,Very Low
5454,1979,Graduate,Married,45057.0,1,0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,3,11,0,1,46,5,0.86,80,0.0,Low
4095,1971,Graduation,Married,37150.0,1,0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,3,11,0,1,54,13,97.5,80,0.01,Low
5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,3,11,0,1,55,9,26.8,79,0.01,Low
4268,1959,Graduation,Married,53154.0,0,1,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,3,11,0,1,66,8,1.11,50,0.0,Low
10701,1973,Graduation,Married,65308.0,0,0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,3,11,0,0,52,27,60.44,60,0.02,Medium
3507,1970,Graduation,Single,76467.0,1,0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,3,11,1,1,55,12,394.44,44,0.02,Medium
2079,1947,2n Cycle,Married,81044.0,0,0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,3,11,0,0,78,21,119.08,0,0.01,Medium
626,1951,Graduation,Married,32871.0,1,1,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,3,11,0,2,74,4,5.11,28,0.0,Low
4426,1975,Graduation,Single,55801.0,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,3,11,0,2,50,15,12.42,35,0.01,Low
2591,1959,Graduation,Widow,76320.0,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,3,11,0,1,66,13,109.39,49,0.01,Medium
10509,1955,Graduate,Single,36927.0,1,1,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8,3,11,0,2,70,6,0.59,46,0.0,Low
6382,1953,Graduation,Together,48794.0,1,1,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,3,11,0,2,72,4,1.01,97,0.0,Low
6673,1965,Graduation,Single,23478.0,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,3,11,0,0,60,6,21.07,51,0.01,Very Low
7441,1973,Graduation,Divorced,71128.0,1,0,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,3,11,0,1,52,24,338.56,80,0.02,Medium
1071,1976,Doctorate,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,3,11,0,1,49,23,210.69,10,0.01,Medium
10061,1950,Graduation,Married,59462.0,0,1,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,3,11,0,1,75,23,41.96,29,0.02,Low
7187,1969,Graduate,Together,7500.0,1,1,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3,3,11,0,2,56,18,126.58,52,0.1,Very Low
