Year,Country,Avg_Temperature_degC,CO2_Emissions_tons_per_capita,Sea_Level_Rise_mm,Rainfall_mm,Population,Renewable_Energy_pct,Extreme_Weather_Events,Forest_Area_pct,Decade,Total_CO2_Emissions,Renewable_to_Emission_Ratio,Weather_Risk_Level,Forest_Change_Rate,Temperature_Change,Norm_Temp,Norm_Sea,Norm_Events,Climate_Impact_Score
2005,UK,30.7,2.4,2.1,1380.0,38697835,14.0,0,25.2,2000,92874804.0,5.833309027879051,Faible,0.6999999999999993,14.5,0.8595317725752508,0.275,0.0,0.37817725752508363
2005,UK,10.6,14.2,4.1,1162.0,1125808525,21.9,3,11.9,2000,15986481055.0,1.5422524350334965,Faible,-13.299999999999999,-20.1,0.18729096989966554,0.7749999999999999,0.21428571428571427,0.39219222806179327
2005,UK,16.8,13.7,4.2,2579.0,339256508,44.1,11,16.9,2000,4647814159.599999,3.218975752572444,Modéré,4.999999999999998,6.200000000000001,0.3946488294314381,0.8,0.7857142857142857,0.6601210383819079
2006,UK,8.9,9.3,3.1,1441.0,530911230,20.4,14,59.8,2000,4937474439.0,2.1935460284451307,Modéré,42.9,-7.9,0.13043478260869568,0.525,1.0,0.5518115942028986
2006,UK,12.8,19.5,1.2,1962.0,444312143,5.9,13,34.6,2000,8664086788.5,0.30256394740310394,Modéré,-25.199999999999996,3.9000000000000004,0.2608695652173913,0.04999999999999999,0.9285714285714285,0.4131469979296066
2006,UK,13.1,11.5,2.8,2206.0,1041665235,24.4,1,27.9,2000,11979150202.5,2.1217372854458385,Faible,-6.700000000000003,0.29999999999999893,0.2709030100334448,0.44999999999999996,0.07142857142857142,0.2641105271540054
2006,UK,30.7,7.4,4.4,1859.0,161097813,46.8,7,49.6,2000,1192123816.2,6.324315777951651,Faible,21.700000000000003,17.6,0.8595317725752508,0.8500000000000001,0.5,0.736510590858417
2007,UK,13.7,3.1,3.7,1678.0,934132667,43.1,0,69.9,2000,2895811267.7000003,13.903180957480782,Faible,20.300000000000004,-17.0,0.2909698996655518,0.675,0.0,0.32198996655518397
2007,UK,10.4,16.5,1.5,1073.0,1221935909,43.5,10,16.1,2000,20161942498.5,2.6363620385684614,Modéré,-53.800000000000004,-3.299999999999999,0.1806020066889632,0.125,0.7142857142857142,0.33996257365822585
2009,UK,18.9,16.9,2.6,1401.0,809451155,30.2,7,33.2,2000,13679724519.499998,1.7869811911353901,Faible,17.1,8.499999999999998,0.4648829431438126,0.4,0.5,0.45496098104793753
2009,UK,11.8,11.3,2.7,928.0,716127278,11.2,6,58.3,2000,8092238241.400001,0.9911495653543668,Faible,25.099999999999994,-7.099999999999998,0.2274247491638796,0.42500000000000004,0.42857142857142855,0.36033205924510275
2010,UK,19.3,10.5,4.3,891.0,1297221349,22.8,7,49.8,2010,13620824164.5,2.1714265034033304,Faible,-8.5,7.5,0.4782608695652174,0.825,0.5,0.6010869565217392
2011,UK,13.8,5.4,2.3,2663.0,158680885,40.8,11,51.6,2010,856876779.0,7.555541563811919,Modéré,1.8000000000000043,-5.5,0.29431438127090304,0.32499999999999996,0.7857142857142857,0.4683428889950629
2011,UK,18.2,8.1,3.5,2369.0,204257967,33.0,10,56.5,2010,1654489532.6999998,4.074069044359205,Modéré,4.899999999999999,4.399999999999999,0.44147157190635444,0.625,0.7142857142857142,0.5935857620640229
2011,UK,19.6,0.5,3.3,1256.0,167459760,27.7,9,59.6,2010,83729880.0,55.39889202215956,Faible,3.1000000000000014,1.4000000000000021,0.4882943143812709,0.575,0.6428571428571428,0.5687171524128045
2011,UK,26.2,8.6,4.1,713.0,1287012541,17.9,9,20.6,2010,11068307852.6,2.081392928612874,Faible,-39.0,6.599999999999998,0.7090301003344481,0.7749999999999999,0.6428571428571428,0.708962414397197
2012,UK,21.6,1.1,2.4,2469.0,730110223,29.0,14,60.6,2010,803121245.3000001,26.363396696393664,Modéré,40.0,-4.599999999999998,0.5551839464882943,0.35,1.0,0.6350613154960981
2012,UK,9.2,12.8,1.5,2543.0,910306304,39.0,0,68.9,2010,11651920691.2,3.046872619630766,Faible,8.300000000000004,-12.400000000000002,0.14046822742474913,0.125,0.0,0.08848940914158304
2014,UK,7.1,17.1,1.3,1658.0,636476204,23.0,1,46.2,2010,10883743088.400002,1.345028453199735,Faible,-22.700000000000003,-2.0999999999999996,0.07023411371237456,0.07500000000000001,0.07142857142857142,0.072220895046982
2014,UK,25.3,12.9,2.7,1598.0,772826167,28.0,8,15.5,2010,9969457554.300001,2.1705409530690285,Faible,-30.700000000000003,18.200000000000003,0.6789297658862876,0.42500000000000004,0.5714285714285714,0.5584527791049531
2014,UK,5.0,17.0,1.9,1533.0,1211235150,21.8,13,41.2,2010,20590997550.0,1.282352186851655,Modéré,25.700000000000003,-20.3,0.0,0.22499999999999998,0.9285714285714285,0.3845238095238095
2014,UK,29.6,15.9,2.2,1799.0,1362964625,47.5,0,39.7,2010,21671137537.5,2.987419504767607,Faible,-1.5,24.6,0.822742474916388,0.30000000000000004,0.0,0.37424749163879606
2015,UK,7.3,15.1,2.9,1034.0,628479992,40.7,7,11.2,2010,9490047879.199999,2.6953624534023493,Faible,-28.500000000000004,-22.3,0.0769230769230769,0.475,0.5,0.35064102564102556
2016,UK,28.3,18.2,1.9,770.0,1102449044,32.7,10,63.0,2010,20064572600.8,1.7967023095042258,Modéré,51.8,21.0,0.7792642140468228,0.22499999999999998,0.7142857142857142,0.5728499761108456
2016,UK,29.6,11.5,3.9,1748.0,1238813576,31.7,4,18.7,2010,14246356124.0,2.7565193421570937,Faible,-44.3,1.3000000000000007,0.822742474916388,0.725,0.2857142857142857,0.6111522535435578
2016,UK,22.5,19.6,3.9,2311.0,1290081090,38.5,3,56.6,2010,25285589364.0,1.9642847120996365,Faible,37.900000000000006,-7.100000000000001,0.5852842809364548,0.725,0.21428571428571427,0.5081899984073897
2016,UK,11.3,10.5,1.2,1055.0,824678707,24.2,2,29.7,2010,8659126423.5,2.3047597097526573,Faible,-26.900000000000002,-11.2,0.21070234113712377,0.04999999999999999,0.14285714285714285,0.13451982799808887
2017,UK,6.3,11.0,4.8,886.0,1193832295,23.8,13,35.0,2010,13132155245.0,2.163634396696003,Modéré,5.300000000000001,-5.000000000000001,0.043478260869565216,0.95,0.9285714285714285,0.6406832298136645
2018,UK,22.9,17.4,3.0,865.0,531510898,23.8,5,19.8,2010,9248289625.199999,1.3678153058532727,Faible,-15.2,16.599999999999998,0.5986622073578595,0.5,0.3571428571428571,0.48526835483357217
2018,UK,24.5,18.3,4.1,1246.0,78354231,14.5,9,56.7,2010,1433882427.3,0.7923492937982001,Faible,36.900000000000006,1.6000000000000014,0.6521739130434783,0.7749999999999999,0.6428571428571428,0.6900103519668738
2018,UK,22.4,12.0,4.1,1709.0,1156608764,45.4,12,40.4,2010,13879305168.0,3.783330180558183,Modéré,-16.300000000000004,-2.1000000000000014,0.5819397993311036,0.7749999999999999,0.8571428571428571,0.738027552157987
2018,UK,29.8,15.8,1.3,633.0,32581057,27.8,12,50.6,2010,514780700.6,1.7594925572831916,Modéré,10.200000000000003,7.400000000000002,0.8294314381270903,0.07500000000000001,0.8571428571428571,0.5871914317566492
2019,UK,17.2,16.3,3.1,1269.0,898807235,7.0,13,66.0,2010,14650557930.5,0.4294475892959575,Modéré,15.399999999999999,-12.600000000000001,0.40802675585284276,0.525,0.9285714285714285,0.6205327281414238
2019,UK,8.7,19.6,4.4,2402.0,1215468402,12.8,4,21.7,2010,23823180679.2,0.6530608912954636,Faible,-44.3,-8.5,0.12374581939799328,0.8500000000000001,0.2857142857142857,0.4198200350374264
2019,UK,23.0,16.4,3.6,919.0,20916998,39.1,0,32.3,2010,343038767.2,2.3841448877165323,Faible,10.599999999999998,14.3,0.6020066889632106,0.65,0.0,0.4173355629877369
2019,UK,31.2,16.3,2.7,1537.0,1313095544,7.5,9,65.8,2010,21403457367.2,0.4601224171028116,Faible,33.5,8.2,0.8762541806020067,0.42500000000000004,0.6428571428571428,0.6480371078197166
2020,UK,7.8,12.1,4.9,1541.0,31063151,47.0,11,16.1,2020,375864127.09999996,3.8842943105005703,Modéré,-49.699999999999996,-23.4,0.09364548494983277,0.9750000000000001,0.7857142857142857,0.6181199235547061
2021,UK,27.6,13.7,4.0,2387.0,1363325194,20.8,6,65.3,2020,18677555157.8,1.518247066972944,Faible,49.199999999999996,19.8,0.7558528428093646,0.75,0.42857142857142855,0.6448080904602643
2021,UK,17.1,20.0,5.0,2022.0,284705392,41.0,14,52.7,2020,5694107840.0,2.0499989750005128,Modéré,-12.599999999999994,-10.5,0.4046822742474917,1.0,1.0,0.8015607580824972
2021,UK,6.1,16.4,1.9,2960.0,540662250,7.2,12,69.1,2020,8866860900.0,0.4390241225462668,Modéré,16.39999999999999,-11.000000000000002,0.03678929765886285,0.22499999999999998,0.8571428571428571,0.37297738493390664
2021,UK,12.3,12.9,1.1,1706.0,337303115,47.2,11,49.0,2020,4351210183.5,3.658911892316363,Modéré,-20.099999999999994,6.200000000000001,0.24414715719063546,0.025000000000000022,0.7857142857142857,0.35162048096830706
2022,UK,27.8,16.6,1.5,1966.0,980305187,8.2,4,43.4,2020,16273066104.2,0.4939756060387915,Faible,-5.600000000000001,15.5,0.7625418060200668,0.125,0.2857142857142857,0.3910853639114508
2022,UK,7.5,19.2,3.3,1045.0,1387457528,44.7,13,31.1,2020,26639184537.6,2.3281237874355276,Modéré,-12.299999999999997,-20.3,0.08361204013377926,0.575,0.9285714285714285,0.5290611562350692
2022,UK,22.9,13.6,1.1,1652.0,194197411,41.4,11,16.7,2020,2641084789.6,3.04411540873867,Modéré,-14.400000000000002,15.399999999999999,0.5986622073578595,0.025000000000000022,0.7857142857142857,0.46979216435738175
2023,UK,33.5,9.1,4.2,534.0,828538833,14.3,10,53.8,2020,7539703380.299999,1.5714268445858852,Modéré,37.099999999999994,10.600000000000001,0.9531772575250835,0.8,0.7142857142857142,0.8224876572702658
2023,UK,27.1,19.5,1.3,2472.0,1018161882,35.1,2,52.9,2020,19854156699.0,1.7999990769235503,Faible,-0.8999999999999986,-6.399999999999999,0.7391304347826088,0.07500000000000001,0.14285714285714285,0.3189958592132505
2000,USA,9.9,3.7,2.5,2067.0,739358801,9.5,7,64.7,2000,2735627563.7000003,2.567560628214518,Faible,,,0.16387959866220736,0.375,0.5,0.3462931995540692
2000,USA,28.0,17.8,3.4,518.0,161376204,38.0,8,30.2,2000,2872496431.2000003,2.134830261331314,Faible,-34.5,18.1,0.7692307692307692,0.6,0.5714285714285714,0.6468864468864469
2000,USA,11.9,18.8,2.0,2681.0,297043004,47.0,6,48.7,2000,5584408475.2,2.4999986702134733,Faible,18.500000000000004,-16.1,0.23076923076923078,0.25,0.42857142857142855,0.3031135531135531
2000,USA,12.1,9.3,1.9,2051.0,1380798693,45.0,14,14.2,2000,12841427844.900002,4.838704474511317,Modéré,-34.5,0.1999999999999993,0.23745819397993306,0.22499999999999998,1.0,0.4874860646599777
2000,USA,15.3,15.6,3.6,1496.0,884137537,20.6,10,36.1,2000,13792545577.199999,1.320511974030786,Modéré,21.900000000000002,3.200000000000001,0.34448160535117056,0.65,0.7142857142857142,0.5695891065456283
2001,USA,24.5,19.4,3.6,2041.0,214534006,47.7,10,60.9,2000,4161959716.3999996,2.458761619195042,Modéré,24.799999999999997,9.2,0.6521739130434783,0.65,0.7142857142857142,0.6721532091097308
2002,USA,5.9,3.5,3.9,2493.0,1167300328,23.5,9,61.2,2000,4085551148.0,6.7142665306670555,Faible,0.30000000000000426,-18.6,0.030100334448160543,0.725,0.6428571428571428,0.4659858257684344
2002,USA,17.0,0.5,3.5,1184.0,84528761,7.3,14,21.4,2000,42264380.5,14.599708005839885,Modéré,-39.800000000000004,11.1,0.4013377926421404,0.625,1.0,0.6754459308807134
2002,USA,13.3,1.9,2.2,2132.0,927083911,40.6,5,30.3,2000,1761459430.8999999,21.368308587849537,Faible,8.900000000000002,-3.6999999999999993,0.27759197324414714,0.30000000000000004,0.3571428571428571,0.31157827679566813
2003,USA,27.4,1.8,2.2,766.0,798905927,27.4,10,14.6,2000,1438030668.6000001,15.222137654790805,Modéré,-15.700000000000001,14.099999999999998,0.7491638795986622,0.30000000000000004,0.7142857142857142,0.5878165312947922
2003,USA,12.4,0.6,3.5,2780.0,866033515,14.2,11,44.6,2000,519620109.0,23.66627222879619,Modéré,30.0,-14.999999999999998,0.24749163879598662,0.625,0.7857142857142857,0.5527353081700909
2003,USA,19.4,12.8,1.2,2134.0,536356608,47.5,3,55.4,2000,6865364582.400001,3.710934600832343,Faible,10.799999999999997,6.999999999999998,0.48160535117056846,0.04999999999999999,0.21428571428571427,0.24863035515209428
2003,USA,9.5,5.0,1.5,2254.0,786397155,5.3,0,53.9,2000,3931985775.0,1.05999788000424,Faible,-1.5,-9.899999999999999,0.1505016722408027,0.125,0.0,0.09183389074693422
2003,USA,11.8,14.4,2.3,2090.0,1373223501,30.6,10,29.9,2000,19774418414.4,2.1249985243065805,Modéré,-24.0,2.3000000000000007,0.2274247491638796,0.32499999999999996,0.7142857142857142,0.4222368211498646
2003,USA,15.2,14.2,2.2,2821.0,788823352,15.8,4,11.2,2000,11201291598.4,1.1126752727638927,Faible,-18.7,3.3999999999999986,0.3411371237458194,0.30000000000000004,0.2857142857142857,0.30895046982003505
2004,USA,29.3,17.3,3.2,1870.0,1377931241,13.4,13,44.2,2000,23838210469.3,0.7745660262624126,Modéré,33.0,14.100000000000001,0.8127090301003345,0.55,0.9285714285714285,0.7637601528905876
2004,USA,28.5,8.2,2.0,851.0,1001119882,49.6,7,15.7,2000,8209183032.4,6.048773111252304,Faible,-28.500000000000004,-0.8000000000000007,0.785953177257525,0.25,0.5,0.511984392419175
2004,USA,8.2,14.4,1.6,2631.0,1105460942,42.7,3,57.1,2000,15918637564.800001,2.965275718558529,Faible,41.400000000000006,-20.3,0.10702341137123744,0.15000000000000002,0.21428571428571427,0.15710304188565058
2005,USA,27.1,12.0,2.5,622.0,1152039496,17.9,13,17.7,2000,13824473952.0,1.491665423612147,Modéré,-39.400000000000006,18.900000000000002,0.7391304347826088,0.375,0.9285714285714285,0.6809006211180124
2006,USA,14.8,9.6,3.7,2914.0,772375173,38.1,11,60.5,2000,7414801660.8,3.9687458658897237,Modéré,42.8,-12.3,0.3277591973244147,0.675,0.7857142857142857,0.5961578276795668
2006,USA,28.5,1.4,2.5,2158.0,411773643,29.4,10,61.6,2000,576483100.1999999,20.99985000107142,Modéré,1.1000000000000014,13.7,0.785953177257525,0.375,0.7142857142857142,0.6250796305144131
2006,USA,23.9,19.0,1.4,1835.0,1146873886,34.0,9,36.1,2000,21790603834.0,1.7894727423827672,Faible,-25.5,-4.600000000000001,0.6321070234113711,0.09999999999999998,0.6428571428571428,0.4583213887561713
2006,USA,32.0,17.2,3.8,578.0,1109563889,44.3,5,63.3,2000,19084498890.8,2.575579897918664,Faible,27.199999999999996,8.100000000000001,0.903010033444816,0.7,0.3571428571428571,0.6533842968625577
2006,USA,23.5,19.8,2.1,2853.0,629814899,7.6,12,70.0,2000,12470335000.2,0.3838381899807121,Modéré,6.700000000000003,-8.5,0.6187290969899665,0.275,0.8571428571428571,0.5836239847109411
2007,USA,27.5,5.8,2.9,2539.0,330887513,5.3,14,11.1,2000,1919147575.3999999,0.9137915279456416,Modéré,-58.9,4.0,0.7525083612040133,0.475,1.0,0.7425027870680044
2007,USA,16.8,6.3,4.1,1062.0,41988408,7.4,1,41.6,2000,264526970.4,1.1746013101566508,Faible,30.5,-10.7,0.3946488294314381,0.7749999999999999,0.07142857142857142,0.41369246695333645
2007,USA,16.2,13.9,4.3,1681.0,1078493355,9.6,8,20.5,2000,14991057634.5,0.6906469851460538,Faible,-21.1,-0.6000000000000014,0.3745819397993311,0.825,0.5714285714285714,0.5903368370759675
2008,USA,19.5,17.7,2.5,1419.0,1140062010,20.1,0,35.9,2000,20179097577.0,1.135592578761255,Faible,15.399999999999999,3.3000000000000007,0.48494983277591974,0.375,0.0,0.28664994425863993
2009,USA,16.5,10.9,3.2,2064.0,1293640510,42.1,2,25.0,2000,14100681559.0,3.8623817776313967,Faible,-10.899999999999999,-3.0,0.3846153846153846,0.55,0.14285714285714285,0.35915750915750916
2009,USA,5.5,6.4,4.3,2026.0,474288233,13.9,2,44.9,2000,3035444691.2000003,2.171871606450615,Faible,19.9,-11.0,0.01672240802675584,0.825,0.14285714285714285,0.3281931836279662
2009,USA,14.6,8.9,4.6,715.0,643338166,42.8,4,29.4,2000,5725709677.400001,4.808983360692853,Faible,-15.5,9.1,0.3210702341137123,0.8999999999999999,0.2857142857142857,0.5022615066093327
2009,USA,5.9,15.8,1.5,1663.0,703726244,8.4,2,20.8,2000,11118874655.2,0.5316452331359284,Faible,-8.599999999999998,-8.7,0.030100334448160543,0.125,0.14285714285714285,0.0993191591017678
2011,USA,31.3,12.9,2.3,728.0,310976210,34.6,6,13.7,2010,4011593109.0,2.6821684634353,Faible,-7.100000000000001,25.4,0.8795986622073578,0.32499999999999996,0.42857142857142855,0.5443900302595954
2011,USA,30.3,12.7,2.6,1116.0,814540393,38.7,9,41.2,2010,10344662991.099998,3.04724169508528,Faible,27.500000000000004,-1.0,0.8461538461538461,0.4,0.6428571428571428,0.6296703296703297
2012,USA,11.8,15.5,3.8,2626.0,56245653,45.2,14,23.8,2010,871807621.5,2.916127150885709,Modéré,-17.400000000000002,-18.5,0.2274247491638796,0.7,1.0,0.6424749163879598
2012,USA,19.4,15.7,1.7,1187.0,918159557,23.4,10,44.5,2010,14415105044.9,1.490444910544643,Modéré,20.7,7.599999999999998,0.48160535117056846,0.175,0.7142857142857142,0.45696368848542757
2012,USA,26.1,7.9,1.3,621.0,857993113,12.0,0,56.4,2010,6778145592.700001,1.5189854190057988,Faible,11.899999999999999,6.700000000000003,0.705685618729097,0.07500000000000001,0.0,0.26022853957636566
2013,USA,20.3,14.8,3.2,886.0,202353097,17.6,12,29.0,2010,2994825835.6000004,1.1891883856835233,Modéré,-27.4,-5.800000000000001,0.5117056856187291,0.55,0.8571428571428571,0.6396161809205289
2014,USA,5.5,10.7,3.2,1015.0,560097732,42.2,2,50.4,2010,5993045732.4,3.943921547736872,Faible,21.4,-14.8,0.01672240802675584,0.55,0.14285714285714285,0.23652651696129956
2015,USA,10.6,14.9,1.1,2003.0,52552633,23.5,10,35.4,2010,783034231.7,1.5771801495435238,Modéré,-15.0,5.1,0.18729096989966554,0.025000000000000022,0.7142857142857142,0.3088588947284599
2015,USA,29.9,16.7,2.4,805.0,708549477,44.0,6,34.7,2010,11832776265.9,2.634728961240143,Faible,-0.6999999999999957,19.299999999999997,0.8327759197324414,0.35,0.42857142857142855,0.5371157827679566
2015,USA,26.5,5.5,2.7,938.0,1377728769,44.3,13,63.0,2010,7577508229.5,8.054530809943982,Modéré,28.299999999999997,-3.3999999999999986,0.7190635451505016,0.42500000000000004,0.9285714285714285,0.6908783245739767
2015,USA,16.4,17.5,1.7,1700.0,93560788,8.7,6,31.3,2010,1637313790.0,0.4971425730613868,Faible,-31.7,-10.100000000000001,0.3812709030100334,0.175,0.42857142857142855,0.3282807771938207
2015,USA,28.8,0.6,2.2,2382.0,204172325,9.9,8,27.5,2010,122503395.0,16.499725004583258,Faible,-3.8000000000000007,12.400000000000002,0.7959866220735786,0.30000000000000004,0.5714285714285714,0.5558050645007168
2015,USA,18.7,2.1,4.8,1222.0,977078792,23.1,2,41.0,2010,2051865463.2,10.999947619297052,Faible,13.5,-10.100000000000001,0.4581939799331103,0.95,0.14285714285714285,0.5170170409300844
2015,USA,8.7,4.2,3.9,1339.0,172575234,14.1,3,56.6,2010,724815982.8000001,3.3571348639646095,Faible,15.600000000000001,-10.0,0.12374581939799328,0.725,0.21428571428571427,0.35434384456123585
2016,USA,34.6,5.0,4.6,2670.0,1041486581,34.2,13,12.2,2010,5207432905.0,6.839986320027361,Modéré,-44.400000000000006,25.900000000000002,0.9899665551839464,0.8999999999999999,0.9285714285714285,0.9395126612517916
2016,USA,26.9,3.8,3.5,2313.0,722640614,9.6,12,33.6,2010,2746034333.2,2.5263091412917333,Modéré,21.400000000000002,-7.700000000000003,0.7324414715719063,0.625,0.8571428571428571,0.7381947762382545
2016,USA,16.9,18.8,3.8,653.0,818022751,33.5,4,65.6,2010,15378827718.800001,1.7819139457904543,Faible,31.999999999999993,-10.0,0.39799331103678925,0.7,0.2857142857142857,0.4612358655836917
2018,USA,18.9,14.1,2.7,1472.0,922097331,9.0,6,48.0,2010,13001572367.1,0.6382974196472201,Faible,-17.599999999999994,2.0,0.4648829431438126,0.42500000000000004,0.42857142857142855,0.4394847905717471
2019,USA,31.0,4.8,4.2,2407.0,107364344,49.2,8,31.0,2010,515348851.2,10.249978645877823,Faible,-17.0,12.100000000000001,0.8695652173913043,0.8,0.5714285714285714,0.7469979296066253
2019,USA,27.8,14.7,4.9,1637.0,648823762,16.0,0,21.4,2010,9537709301.4,1.0884346337179363,Faible,-9.600000000000001,-3.1999999999999993,0.7625418060200668,0.9750000000000001,0.0,0.579180602006689
2019,USA,33.6,5.7,1.4,1629.0,1356634360,13.8,14,31.8,2010,7732815852.0,2.4210483841256423,Modéré,10.400000000000002,5.800000000000001,0.9565217391304347,0.09999999999999998,1.0,0.6855072463768116
2020,USA,21.1,11.2,4.8,2648.0,320264723,16.2,0,63.9,2020,3586964897.6,1.446427279975643,Faible,32.099999999999994,-12.5,0.5384615384615384,0.95,0.0,0.49615384615384617
2020,USA,13.3,1.4,1.4,1418.0,1199856255,10.3,5,33.9,2020,1679798757.0,7.3570903064978115,Faible,-30.0,-7.800000000000001,0.27759197324414714,0.09999999999999998,0.3571428571428571,0.24491161012900142
2020,USA,8.1,11.1,2.2,2659.0,1072790036,37.7,8,64.7,2020,11907969399.6,3.3963933365825802,Faible,30.800000000000004,-5.200000000000001,0.10367892976588627,0.30000000000000004,0.5714285714285714,0.32503583373148587
2020,USA,14.5,18.7,4.9,2673.0,515313114,21.5,12,51.5,2020,9636355231.8,1.1497320054909062,Modéré,-13.200000000000003,6.4,0.31772575250836116,0.9750000000000001,0.8571428571428571,0.7166228698837395
2021,USA,28.9,13.3,1.8,617.0,1019475941,24.4,6,16.3,2020,13559030015.300001,1.8345850867781301,Faible,-35.2,14.399999999999999,0.7993311036789297,0.2,0.42857142857142855,0.4759675107501194
2021,USA,24.0,18.8,3.4,2157.0,1169884055,23.0,7,10.8,2020,21993820234.0,1.2234036045725507,Faible,-5.5,-4.899999999999999,0.6354515050167223,0.6,0.5,0.5784838350055741
2022,USA,17.6,12.1,2.7,2800.0,787469860,40.0,2,46.7,2020,9528385306.0,3.3057823919153786,Faible,35.900000000000006,-6.399999999999999,0.42140468227424754,0.42500000000000004,0.14285714285714285,0.3297539417104635
2022,USA,14.7,7.8,2.7,2214.0,660650168,38.9,11,44.4,2020,5153071310.4,4.987173093367829,Modéré,-2.3000000000000043,-2.900000000000002,0.3244147157190635,0.42500000000000004,0.7857142857142857,0.5117096671444498
